Date,DJIA,Open,High,Low,Vol.,Change %
2016/11/04,17888.28,17928.35,17986.76,17883.56,97.76M,-0.24%
2016/11/03,17930.67,17978.75,18006.96,17904.07,77.86M,-0.16%
2016/11/02,17959.64,18017.72,18044.15,17931.89,88.61M,-0.43%
2016/11/01,18037.10,18158.24,18177.01,17940.84,101.28M,-0.58%
2016/10/31,18142.42,18176.60,18193.68,18130.58,110.08M,-0.10%
2016/10/28,18161.19,18193.79,18257.06,18094.97,107.85M,-0.05%
2016/10/27,18169.68,18234.81,18253.20,18149.20,83.53M,-0.16%
2016/10/26,18199.33,18103.80,18236.04,18062.30,86.34M,0.17%
2016/10/25,18169.27,18206.52,18241.69,18151.70,83.19M,-0.30%
2016/10/24,18223.03,18197.14,18275.04,18191.18,88.55M,0.43%
2016/10/21,18145.71,18152.63,18168.76,18049.77,117.82M,-0.09%
2016/10/20,18162.35,18161.87,18249.05,18129.07,88.83M,-0.22%
2016/10/19,18202.62,18178.21,18252.20,18169.25,88.04M,0.22%
2016/10/18,18161.94,18145.06,18225.80,18129.45,74.80M,0.42%
2016/10/17,18086.40,18135.85,18162.28,18063.02,75.96M,-0.29%
2016/10/14,18138.38,18177.35,18261.11,18138.38,87.05M,0.22%
2016/10/13,18098.94,18088.32,18137.70,17959.95,83.16M,-0.25%
2016/10/12,18144.20,18132.63,18193.96,18082.09,72.23M,0.09%
2016/10/11,18128.66,18308.43,18312.33,18061.96,88.61M,-1.09%
2016/10/10,18329.04,18282.95,18399.96,18282.95,72.11M,0.49%
2016/10/07,18240.49,18295.35,18319.73,18149.35,82.68M,-0.15%
2016/10/06,18268.50,18280.42,18288.12,18162.97,78.66M,-0.07%
2016/10/05,18281.03,18205.50,18315.82,18205.50,76.19M,0.62%
2016/10/04,18168.45,18267.68,18313.77,18116.26,79.71M,-0.47%
2016/10/03,18253.85,18279.60,18279.80,18203.75,68.52M,-0.30%
2016/09/30,18308.15,18181.80,18369.62,18181.80,135.47M,0.91%
2016/09/29,18143.45,18322.88,18366.23,18091.64,95.88M,-1.07%
2016/09/28,18339.24,18240.22,18349.86,18179.34,97.65M,0.61%
2016/09/27,18228.30,18099.21,18238.10,18052.16,84.13M,0.74%
2016/09/26,18094.83,18217.76,18217.76,18083.32,95.51M,-0.91%
2016/09/23,18261.45,18377.36,18383.76,18254.84,87.18M,-0.71%
2016/09/22,18392.46,18343.76,18449.88,18343.76,73.03M,0.54%
2016/09/21,18293.70,18164.96,18307.43,18121.57,94.10M,0.90%
2016/09/20,18129.96,18175.36,18227.21,18128.80,72.45M,0.05%
2016/09/19,18120.17,18154.82,18254.88,18093.05,78.09M,-0.02%
2016/09/16,18123.80,18217.21,18217.21,18070.21,278.54M,-0.49%
2016/09/15,18212.48,18024.91,18250.11,18015.49,99.56M,0.99%
2016/09/14,18034.77,18073.39,18163.48,17992.21,103.36M,-0.18%
2016/09/13,18066.75,18262.99,18262.99,18028.06,102.83M,-1.41%
2016/09/12,18325.07,18028.95,18358.69,17994.84,103.26M,1.32%
2016/09/09,18085.45,18404.17,18404.17,18085.45,120.67M,-2.13%
2016/09/08,18479.91,18486.69,18506.24,18446.69,79.06M,-0.25%
2016/09/07,18526.14,18527.71,18536.89,18474.77,67.57M,-0.06%
2016/09/06,18538.12,18493.40,18551.54,18450.32,83.71M,0.25%
2016/09/02,18491.96,18466.01,18544.76,18439.10,74.35M,0.39%
2016/09/01,18419.30,18396.57,18430.05,18295.48,74.78M,0.10%
2016/08/31,18400.88,18436.70,18439.68,18333.56,98.25M,-0.29%
2016/08/30,18454.30,18491.28,18514.29,18408.52,68.92M,-0.26%
2016/08/29,18502.99,18421.29,18523.09,18419.92,64.48M,0.58%
2016/08/26,18395.40,18467.92,18572.09,18335.34,78.73M,-0.29%
2016/08/25,18448.41,18471.21,18497.68,18431.46,64.48M,-0.18%
2016/08/24,18481.48,18537.50,18539.15,18448.27,72.27M,-0.35%
2016/08/23,18547.30,18568.94,18631.60,18545.52,73.99M,0.10%
2016/08/22,18529.42,18535.86,18570.92,18466.86,73.45M,-0.12%
2016/08/19,18552.57,18585.17,18585.17,18491.24,93.17M,-0.24%
2016/08/18,18597.70,18566.54,18600.82,18533.29,70.74M,0.13%
2016/08/17,18573.94,18537.09,18582.35,18468.68,71.00M,0.12%
2016/08/16,18552.02,18614.48,18614.86,18550.65,67.57M,-0.45%
2016/08/15,18636.05,18588.59,18668.44,18588.59,62.35M,0.32%
2016/08/12,18576.47,18595.65,18606.06,18535.86,61.58M,-0.20%
2016/08/11,18613.52,18519.08,18638.34,18519.08,71.47M,0.64%
2016/08/10,18495.66,18541.48,18561.75,18468.78,62.78M,-0.20%
2016/08/09,18533.05,18538.05,18585.32,18507.75,60.09M,0.02%
2016/08/08,18529.29,18540.65,18569.31,18502.03,71.81M,-0.08%
2016/08/05,18543.53,18402.80,18543.53,18402.80,92.42M,1.04%
2016/08/04,18352.05,18351.43,18397.87,18325.17,64.50M,-0.02%
2016/08/03,18355.00,18313.08,18355.00,18283.23,78.55M,0.23%
2016/08/02,18313.77,18401.15,18403.65,18247.79,89.68M,-0.49%
2016/08/01,18404.51,18434.50,18467.03,18355.75,83.47M,-0.15%
2016/07/29,18432.24,18442.52,18466.55,18371.12,111.55M,-0.13%
2016/07/28,18456.35,18461.01,18483.26,18368.82,85.75M,-0.09%
2016/07/27,18472.17,18473.27,18542.39,18430.94,111.37M,-0.01%
2016/07/26,18473.75,18497.37,18522.47,18387.22,85.37M,-0.10%
2016/07/25,18493.06,18554.49,18555.69,18452.62,76.81M,-0.42%
2016/07/22,18570.85,18524.15,18571.30,18491.59,87.71M,0.29%
2016/07/21,18517.23,18589.96,18590.44,18469.67,86.80M,-0.42%
2016/07/20,18595.03,18582.70,18622.01,18555.65,93.23M,0.19%
2016/07/19,18559.01,18503.12,18562.53,18495.11,85.84M,0.14%
2016/07/18,18533.05,18521.55,18556.13,18489.84,75.54M,0.09%
2016/07/15,18516.55,18508.88,18557.43,18471.62,123.69M,0.05%
2016/07/14,18506.41,18414.30,18537.57,18414.30,87.05M,0.73%
2016/07/13,18372.12,18356.78,18390.16,18315.76,80.92M,0.13%
2016/07/12,18347.67,18259.12,18371.95,18259.12,90.21M,0.66%
2016/07/11,18226.93,18161.53,18283.90,18161.53,80.88M,0.44%
2016/07/08,18146.74,17971.22,18166.77,17971.22,93.46M,1.40%
2016/07/07,17895.88,17924.24,17984.95,17816.65,81.57M,-0.13%
2016/07/06,17918.62,17807.47,17926.91,17713.45,93.00M,0.44%
2016/07/05,17840.62,17904.45,17904.45,17785.28,103.67M,-0.61%
2016/07/01,17949.37,17924.24,18002.38,17916.91,82.16M,0.11%
2016/06/30,17929.99,17712.76,17930.61,17711.80,133.03M,1.33%
2016/06/29,17694.68,17456.02,17704.51,17456.02,106.38M,1.64%
2016/06/28,17409.72,17190.51,17409.72,17190.51,112.19M,1.57%
2016/06/27,17140.24,17355.21,17355.21,17063.08,138.74M,-1.50%
2016/06/24,17400.75,17946.63,17946.63,17356.34,239.00M,-3.39%
2016/06/23,18011.07,17844.11,18011.07,17844.11,98.11M,1.29%
2016/06/22,17780.83,17832.67,17920.16,17770.36,89.44M,-0.27%
2016/06/21,17829.73,17827.33,17877.84,17799.80,85.14M,0.14%
2016/06/20,17804.87,17736.87,17946.36,17736.87,99.38M,0.73%
2016/06/17,17675.16,17733.44,17733.44,17602.78,248.68M,-0.33%
2016/06/16,17733.10,17602.23,17754.91,17471.29,91.95M,0.53%
2016/06/15,17640.17,17703.65,17762.96,17629.01,94.13M,-0.20%
2016/06/14,17674.82,17710.77,17733.92,17595.79,93.74M,-0.33%
2016/06/13,17732.48,17830.50,17893.28,17731.35,101.69M,-0.74%
2016/06/10,17865.34,17938.82,17938.82,17812.34,90.54M,-0.67%
2016/06/09,17985.19,17969.98,18005.22,17915.88,69.69M,-0.11%
2016/06/08,18005.05,17931.91,18016.00,17931.91,71.26M,0.37%
2016/06/07,17938.28,17936.22,18003.23,17936.22,78.75M,0.10%
2016/06/06,17920.33,17825.69,17949.68,17822.81,71.87M,0.64%
2016/06/03,17807.06,17799.80,17833.17,17689.68,82.28M,-0.18%
2016/06/02,17838.56,17789.05,17838.56,17703.55,75.56M,0.27%
2016/06/01,17789.67,17754.55,17809.18,17664.79,78.53M,0.01%
2016/05/31,17787.20,17891.50,17899.24,17724.03,147.39M,-0.48%
2016/05/27,17873.22,17826.85,17873.22,17824.73,73.19M,0.25%
2016/05/26,17828.29,17859.52,17888.66,17803.82,68.94M,-0.13%
2016/05/25,17851.51,17735.09,17891.71,17735.09,79.18M,0.82%
2016/05/24,17706.05,17525.19,17742.59,17525.19,86.48M,1.22%
2016/05/23,17492.93,17507.04,17550.70,17480.05,87.79M,-0.05%
2016/05/20,17500.94,17437.32,17571.75,17437.32,112.00M,0.38%
2016/05/19,17435.40,17514.16,17514.16,17331.07,95.53M,-0.52%
2016/05/18,17526.62,17501.28,17636.22,17418.21,79.12M,-0.02%
2016/05/17,17529.98,17701.46,17701.46,17469.92,103.26M,-1.02%
2016/05/16,17710.71,17531.76,17755.80,17531.76,88.44M,1.00%
2016/05/13,17535.32,17711.12,17734.74,17512.48,86.65M,-1.05%
2016/05/12,17720.50,17722.01,17798.19,17625.38,88.56M,0.05%
2016/05/11,17711.12,17919.03,17919.03,17711.05,87.39M,-1.21%
2016/05/10,17928.35,17726.66,17934.61,17726.66,75.79M,1.26%
2016/05/09,17705.91,17743.85,17783.16,17668.38,85.59M,-0.20%
2016/05/06,17740.63,17650.30,17744.54,17580.38,80.02M,0.45%
2016/05/05,17660.71,17664.48,17736.11,17615.82,81.53M,0.05%
2016/05/04,17651.26,17735.02,17738.06,17609.01,95.02M,-0.56%
2016/05/03,17750.91,17870.75,17870.75,17670.88,97.06M,-0.78%
2016/05/02,17891.16,17783.78,17912.35,17773.71,80.10M,0.66%
2016/04/29,17773.64,17813.09,17814.83,17651.98,136.67M,-0.32%
2016/04/28,17830.76,18023.88,18035.73,17796.55,100.92M,-1.17%
2016/04/27,18041.55,17996.14,18084.66,17920.26,109.09M,0.28%
2016/04/26,17990.32,17987.38,18043.77,17934.17,92.57M,0.07%
2016/04/25,17977.24,17990.94,17990.94,17855.55,83.77M,-0.15%
2016/04/22,18003.75,17985.05,18026.85,17909.89,134.12M,0.12%
2016/04/21,17982.52,18092.84,18107.29,17963.89,102.72M,-0.63%
2016/04/20,18096.27,18059.49,18167.63,18031.21,100.21M,0.24%
2016/04/19,18053.60,18012.10,18103.46,17984.43,89.82M,0.27%
2016/04/18,18004.16,17890.20,18009.53,17848.22,89.39M,0.60%
2016/04/15,17897.46,17925.95,17937.65,17867.41,118.16M,-0.16%
2016/04/14,17926.43,17912.25,17962.14,17885.44,84.51M,0.10%
2016/04/13,17908.28,17741.66,17918.35,17741.66,91.71M,1.06%
2016/04/12,17721.25,17571.34,17744.43,17553.57,81.02M,0.94%
2016/04/11,17556.41,17586.48,17731.63,17555.90,107.10M,-0.12%
2016/04/08,17576.96,17555.39,17694.51,17528.16,79.99M,0.20%
2016/04/07,17541.96,17687.28,17687.28,17484.23,90.12M,-0.98%
2016/04/06,17716.05,17605.45,17723.55,17542.54,99.41M,0.64%
2016/04/05,17603.32,17718.03,17718.03,17579.56,115.23M,-0.75%
2016/04/04,17737.00,17799.39,17806.38,17710.67,85.23M,-0.31%
2016/04/01,17792.75,17661.74,17811.48,17568.02,104.89M,0.61%
2016/03/31,17685.09,17716.05,17755.70,17669.72,102.60M,-0.18%
2016/03/30,17716.66,17652.36,17790.11,17652.36,79.33M,0.47%
2016/03/29,17633.11,17512.58,17642.81,17434.27,86.16M,0.56%
2016/03/28,17535.39,17526.08,17583.81,17493.03,70.46M,0.11%
2016/03/24,17515.73,17485.33,17517.14,17399.01,84.10M,0.08%
2016/03/23,17502.59,17588.81,17588.81,17486.27,84.24M,-0.45%
2016/03/22,17582.57,17602.71,17648.94,17540.42,95.45M,-0.23%
2016/03/21,17623.87,17589.70,17644.97,17551.28,84.41M,0.12%
2016/03/18,17602.30,17481.49,17620.58,17481.49,321.23M,0.69%
2016/03/17,17481.49,17321.38,17529.01,17297.65,117.99M,0.90%
2016/03/16,17325.76,17249.34,17379.18,17204.07,118.71M,0.43%
2016/03/15,17251.53,17217.15,17251.70,17120.35,92.83M,0.13%
2016/03/14,17229.13,17207.49,17275.07,17161.16,96.35M,0.09%
2016/03/11,17213.31,17014.99,17220.09,17014.99,123.43M,1.28%
2016/03/10,16995.13,17006.05,17130.11,16821.86,117.57M,-0.03%
2016/03/09,17000.36,16969.17,17048.50,16947.94,116.69M,0.21%
2016/03/08,16964.10,17050.67,17072.79,16921.51,108.38M,-0.64%
2016/03/07,17073.95,16991.29,17099.25,16940.48,100.29M,0.40%
2016/03/04,17006.77,16945.00,17062.38,16898.84,106.91M,0.37%
2016/03/03,16943.90,16896.17,16944.31,16820.73,91.11M,0.26%
2016/03/02,16899.32,16851.17,16900.17,16766.32,104.47M,0.20%
2016/03/01,16865.08,16545.67,16865.56,16545.67,105.05M,2.11%
2016/02/29,16516.50,16634.15,16726.12,16510.40,126.22M,-0.74%
2016/02/26,16639.97,16712.70,16795.98,16623.91,98.48M,-0.34%
2016/02/25,16697.29,16504.38,16697.98,16458.42,94.12M,1.29%
2016/02/24,16484.99,16418.84,16507.39,16165.86,93.62M,0.32%
2016/02/23,16431.78,16610.39,16610.39,16403.53,98.17M,-1.14%
2016/02/22,16620.66,16417.13,16664.24,16417.13,102.24M,1.40%
2016/02/19,16391.99,16410.96,16410.96,16278.00,134.34M,-0.13%
2016/02/18,16413.43,16483.76,16511.84,16390.43,104.95M,-0.25%
2016/02/17,16453.83,16217.98,16486.12,16217.98,124.08M,1.59%
2016/02/16,16196.41,16012.39,16196.41,16012.39,142.03M,1.39%
2016/02/12,15973.84,15691.62,15974.04,15691.62,132.55M,2.00%
2016/02/11,15660.18,15897.82,15897.82,15503.01,172.07M,-1.60%
2016/02/10,15914.74,16035.61,16201.89,15899.91,122.29M,-0.62%
2016/02/09,16014.38,16005.41,16136.62,15881.11,127.74M,-0.08%
2016/02/08,16027.05,16147.51,16147.51,15803.55,165.88M,-1.10%
2016/02/05,16204.97,16417.95,16423.63,16129.81,139.01M,-1.29%
2016/02/04,16416.58,16329.67,16485.84,16266.16,131.49M,0.49%
2016/02/03,16336.66,16186.20,16381.69,15960.45,141.87M,1.13%
2016/02/02,16153.54,16420.21,16420.21,16108.44,126.21M,-1.80%
2016/02/01,16449.18,16453.63,16510.98,16299.47,114.45M,-0.10%
2016/01/29,16466.30,16090.26,16466.30,16090.26,217.94M,2.47%
2016/01/28,16069.64,15960.28,16102.14,15863.72,130.12M,0.79%
2016/01/27,15944.46,16168.74,16235.03,15878.30,138.35M,-1.38%
2016/01/26,16167.23,15893.16,16185.79,15893.16,118.21M,1.78%
2016/01/25,15885.22,16086.46,16086.46,15880.15,123.25M,-1.29%
2016/01/22,16093.51,15921.10,16136.79,15921.10,145.85M,1.33%
2016/01/21,15882.68,15768.87,16038.59,15704.66,145.14M,0.74%
2016/01/20,15766.74,15989.45,15989.45,15450.56,191.87M,-1.56%
2016/01/19,16016.02,16009.45,16171.96,15900.25,144.36M,0.17%
2016/01/15,15988.08,16354.33,16354.33,15842.11,239.21M,-2.39%
2016/01/14,16379.05,16159.01,16482.05,16075.12,158.83M,1.41%
2016/01/13,16151.41,16526.63,16593.51,16123.20,153.53M,-2.21%
2016/01/12,16516.22,16419.11,16591.35,16322.07,117.48M,0.72%
2016/01/11,16398.57,16358.71,16461.85,16232.03,127.79M,0.32%
2016/01/08,16346.45,16519.17,16651.89,16314.57,141.85M,-1.02%
2016/01/07,16514.10,16888.36,16888.36,16463.63,176.24M,-2.32%
2016/01/06,16906.51,17154.83,17154.83,16817.62,120.25M,-1.47%
2016/01/05,17158.66,17147.50,17195.84,17038.61,105.75M,0.06%
2016/01/04,17148.94,17405.48,17405.48,16957.63,148.06M,-1.58%
2015/12/31,17425.03,17590.66,17590.66,17421.16,93.69M,-1.02%
2015/12/30,17603.87,17711.94,17714.13,17588.87,59.76M,-0.66%
2015/12/29,17720.98,17547.37,17750.02,17547.37,69.86M,1.10%
2015/12/28,17528.27,17535.66,17536.90,17437.34,59.77M,-0.14%
2015/12/24,17552.17,17593.26,17606.34,17543.95,40.35M,-0.29%
2015/12/23,17602.61,17427.63,17607.92,17427.63,92.82M,1.06%
2015/12/22,17417.27,17253.55,17451.11,17242.86,91.57M,0.96%
2015/12/21,17251.62,17154.94,17272.36,17116.73,114.91M,0.72%
2015/12/18,17128.55,17495.04,17496.58,17124.31,344.56M,-2.10%
2015/12/17,17495.84,17756.54,17796.76,17493.50,115.78M,-1.43%
2015/12/16,17749.09,17530.85,17784.36,17483.68,123.79M,1.28%
2015/12/15,17524.91,17374.78,17627.63,17341.18,123.43M,0.90%
2015/12/14,17368.50,17277.11,17378.02,17138.47,142.54M,0.60%
2015/12/11,17265.21,17574.75,17574.75,17230.50,134.51M,-1.76%
2015/12/10,17574.75,17493.17,17697.74,17474.66,107.31M,0.47%
2015/12/09,17492.30,17558.18,17767.69,17403.51,122.02M,-0.43%
2015/12/08,17568.00,17703.99,17703.99,17485.39,113.72M,-0.92%
2015/12/07,17730.51,17845.49,17845.49,17639.25,99.67M,-0.66%
2015/12/04,17847.63,17482.68,17866.47,17482.68,137.65M,2.12%
2015/12/03,17477.67,17741.57,17780.59,17425.56,126.99M,-1.42%
2015/12/02,17729.68,17883.14,17901.58,17708.20,102.86M,-0.89%
2015/12/01,17888.35,17719.72,17895.50,17719.72,103.88M,0.95%
2015/11/30,17719.92,17802.84,17837.24,17719.79,155.56M,-0.44%
2015/11/27,17798.49,17806.04,17830.36,17749.32,46.82M,-0.08%
2015/11/25,17813.39,17820.81,17854.92,17801.83,82.54M,0.01%
2015/11/24,17812.19,17770.90,17862.60,17683.51,127.17M,0.11%
2015/11/23,17792.68,17823.61,17868.18,17751.53,134.68M,-0.17%
2015/11/20,17823.81,17732.75,17914.34,17732.75,153.14M,0.51%
2015/11/19,17732.75,17739.83,17772.97,17681.98,114.63M,-0.02%
2015/11/18,17737.16,17485.49,17752.16,17485.49,106.81M,1.42%
2015/11/17,17489.50,17486.99,17599.33,17451.41,167.19M,0.04%
2015/11/16,17483.01,17229.94,17483.01,17210.43,137.59M,1.38%
2015/11/13,17245.24,17439.25,17439.25,17238.89,134.64M,-1.16%
2015/11/12,17448.07,17691.93,17691.93,17443.50,113.66M,-1.44%
2015/11/11,17702.22,17769.50,17807.18,17696.91,95.23M,-0.32%
2015/11/10,17758.21,17724.13,17768.66,17657.72,108.64M,0.16%
2015/11/09,17730.48,17900.78,17900.78,17667.78,121.21M,-1.00%
2015/11/06,17910.33,17855.22,17912.04,17768.60,107.45M,0.26%
2015/11/05,17863.43,17871.25,17929.51,17779.19,98.91M,-0.02%
2015/11/04,17867.58,17929.58,17964.12,17828.83,99.89M,-0.28%
2015/11/03,17918.15,17819.74,17977.85,17796.02,92.29M,0.50%
2015/11/02,17828.76,17672.62,17845.90,17655.02,100.84M,0.94%
2015/10/30,17663.54,17756.60,17799.96,17662.87,149.25M,-0.52%
2015/10/29,17755.80,17771.50,17786.00,17684.72,90.30M,-0.13%
2015/10/28,17779.52,17586.69,17779.95,17556.71,115.63M,1.13%
2015/10/27,17581.43,17608.89,17635.18,17540.57,115.18M,-0.24%
2015/10/26,17623.05,17649.57,17660.70,17602.51,116.66M,-0.13%
2015/10/23,17646.70,17525.11,17679.37,17525.11,158.09M,0.90%
2015/10/22,17489.16,17180.88,17505.18,17180.88,152.42M,1.87%
2015/10/21,17168.61,17225.93,17314.99,17153.13,107.10M,-0.28%
2015/10/20,17217.11,17228.47,17264.88,17147.99,106.67M,-0.08%
2015/10/19,17230.54,17209.43,17235.95,17129.19,118.43M,0.08%
2015/10/16,17215.97,17141.75,17220.02,17107.35,145.88M,0.43%
2015/10/15,17141.75,16944.86,17144.42,16933.57,122.96M,1.28%
2015/10/14,16924.75,17079.08,17111.38,16887.67,120.11M,-0.92%
2015/10/13,17081.89,17113.55,17172.81,17034.45,99.40M,-0.29%
2015/10/12,17131.86,17082.29,17139.21,17064.58,72.50M,0.28%
2015/10/09,17084.49,17054.69,17110.88,17027.23,103.73M,0.20%
2015/10/08,17050.75,16904.17,17081.28,16859.34,100.73M,0.82%
2015/10/07,16912.29,16805.42,16963.30,16765.00,115.69M,0.73%
2015/10/06,16790.19,16774.02,16865.09,16746.03,120.01M,0.08%
2015/10/05,16776.43,16502.10,16798.37,16502.10,127.66M,1.85%
2015/10/02,16472.37,16258.25,16472.77,16013.66,136.89M,1.23%
2015/10/01,16272.01,16278.62,16348.87,16073.82,111.42M,-0.08%
2015/09/30,16284.70,16057.08,16297.60,16057.08,145.74M,1.47%
2015/09/29,16049.13,16001.76,16118.89,15942.37,121.16M,0.30%
2015/09/28,16001.89,16313.26,16313.26,15981.85,139.93M,-1.92%
2015/09/25,16314.67,16205.07,16465.23,16205.07,130.79M,0.70%
2015/09/24,16201.32,16257.11,16257.11,16016.36,122.22M,-0.48%
2015/09/23,16279.89,16332.81,16355.29,16211.98,86.03M,-0.31%
2015/09/22,16330.47,16477.45,16477.45,16221.73,119.01M,-1.09%
2015/09/21,16510.19,16406.10,16578.60,16391.88,90.73M,0.77%
2015/09/18,16384.58,16674.74,16674.74,16343.76,341.71M,-1.74%
2015/09/17,16674.74,16738.08,16933.43,16639.93,129.60M,-0.39%
2015/09/16,16739.95,16599.51,16755.98,16593.90,99.62M,0.84%
2015/09/15,16599.85,16382.58,16644.11,16382.58,93.05M,1.40%
2015/09/14,16370.96,16450.86,16450.86,16330.87,92.66M,-0.38%
2015/09/11,16433.09,16330.40,16434.76,16244.65,104.63M,0.63%
2015/09/10,16330.40,16252.57,16441.94,16212.08,122.69M,0.47%
2015/09/09,16253.57,16505.04,16664.65,16220.10,118.79M,-1.45%
2015/09/08,16492.68,16109.93,16503.41,16109.93,123.87M,2.42%
2015/09/04,16102.38,16371.76,16371.76,16026.61,127.27M,-1.66%
2015/09/03,16374.76,16364.34,16550.07,16317.31,109.73M,0.14%
2015/09/02,16351.38,16058.35,16352.58,16058.35,133.48M,1.82%
2015/09/01,16058.35,16528.03,16528.03,15979.95,171.39M,-2.84%
2015/08/31,16528.03,16632.02,16632.02,16444.05,141.44M,-0.69%
2015/08/28,16643.01,16649.42,16669.97,16535.18,131.79M,-0.07%
2015/08/27,16654.77,16285.51,16666.69,16285.51,171.98M,2.27%
2015/08/26,16285.51,15676.26,16303.75,15676.26,208.42M,3.95%
2015/08/25,15666.44,15882.27,16312.94,15651.24,213.22M,-1.29%
2015/08/24,15871.35,16459.75,16459.75,15370.33,293.92M,-3.57%
2015/08/21,16459.75,16990.69,16990.69,16459.55,225.17M,-3.12%
2015/08/20,16990.69,17345.32,17345.32,16990.69,128.53M,-2.06%
2015/08/19,17348.73,17508.74,17517.19,17282.42,104.72M,-0.93%
2015/08/18,17511.34,17537.30,17568.40,17486.42,79.90M,-0.19%
2015/08/17,17545.18,17472.66,17551.40,17341.72,73.38M,0.39%
2015/08/14,17477.40,17410.12,17492.90,17394.06,82.12M,0.40%
2015/08/13,17408.25,17401.64,17481.78,17341.34,88.55M,0.03%
2015/08/12,17402.51,17382.93,17423.90,17125.81,120.40M,0.00%
2015/08/11,17402.84,17593.59,17593.59,17352.63,103.01M,-1.21%
2015/08/10,17615.17,17375.18,17629.13,17375.18,92.43M,1.39%
2015/08/07,17373.38,17414.94,17414.94,17279.08,81.80M,-0.27%
2015/08/06,17419.75,17542.61,17572.04,17362.86,96.17M,-0.69%
2015/08/05,17540.47,17555.24,17661.37,17492.90,102.45M,-0.06%
2015/08/04,17550.69,17596.93,17635.78,17505.50,99.06M,-0.27%
2015/08/03,17598.20,17696.74,17704.76,17496.61,87.88M,-0.52%
2015/07/31,17689.86,17755.87,17783.59,17671.59,106.12M,-0.32%
2015/07/30,17745.98,17743.24,17761.25,17640.85,76.65M,-0.03%
2015/07/29,17751.39,17631.40,17776.78,17629.20,93.14M,0.69%
2015/07/28,17630.27,17449.81,17650.07,17449.81,103.45M,1.09%
2015/07/27,17440.59,17561.78,17561.78,17399.17,117.86M,-0.73%
2015/07/24,17568.53,17731.05,17756.54,17553.73,103.47M,-0.92%
2015/07/23,17731.92,17853.78,17860.95,17705.03,88.60M,-0.67%
2015/07/22,17851.04,17918.35,17919.35,17807.41,112.37M,-0.38%
2015/07/21,17919.29,18096.67,18096.67,17868.34,100.17M,-1.00%
2015/07/20,18100.41,18085.91,18137.12,18064.50,75.06M,0.08%
2015/07/17,18086.45,18117.58,18121.12,18032.06,106.51M,-0.19%
2015/07/16,18120.25,18078.16,18131.61,18065.33,85.03M,0.39%
2015/07/15,18050.17,18053.38,18090.39,18010.15,80.46M,-0.02%
2015/07/14,18053.58,17974.61,18072.82,17956.17,76.74M,0.42%
2015/07/13,17977.68,17787.27,17987.57,17787.27,86.38M,1.22%
2015/07/10,17760.41,17561.12,17797.49,17561.12,85.80M,1.21%
2015/07/09,17548.62,17530.38,17764.85,17530.38,100.52M,0.19%
2015/07/08,17515.42,17759.01,17759.01,17496.22,69.83M,-1.47%
2015/07/07,17776.91,17684.92,17793.45,17465.68,105.84M,0.53%
2015/07/06,17683.58,17728.08,17734.36,17564.36,90.13M,-0.26%
2015/07/02,17730.11,17763.32,17825.49,17687.52,83.10M,-0.16%
2015/07/01,17757.91,17638.12,17801.83,17638.12,87.01M,0.79%
2015/06/30,17619.51,17599.96,17714.66,17576.50,126.46M,0.13%
2015/06/29,17596.35,17936.74,17936.74,17590.55,116.34M,-1.95%
2015/06/26,17946.68,17892.03,18013.15,17892.03,158.12M,0.31%
2015/06/25,17890.36,17977.11,18036.10,17890.36,78.99M,-0.42%
2015/06/24,17966.07,18139.10,18139.10,17966.07,104.98M,-0.98%
2015/06/23,18144.07,18121.78,18188.81,18108.10,75.97M,0.13%
2015/06/22,18119.78,18027.63,18181.67,18027.63,77.78M,0.58%
2015/06/19,18015.95,18116.24,18117.71,18010.58,258.30M,-0.55%
2015/06/18,18115.84,17944.61,18174.73,17944.61,94.46M,1.00%
